participant,accent_internal,accent_external,group,aptitude,engagement,involvement,condition,value,word,variable
bw3,be,mixed,british english,10,2.5,11.5,before,1,beautiful,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,attitude,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,unbeatable,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,mosquitoes,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,parties,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,better,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,water,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,butter,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,hatter,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,writers,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,letters,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,dating,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,saturday,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,caterpillar,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,waited,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,matter,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,comitting,t-flapping
bw4,mixed,ae,british english,15,6,7.5,before,0,beautiful,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,0,mosquitoes,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,1,parties,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,1,better,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,1,water,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,0,hatter,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,0,writers,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,1,saturday,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,1,waited,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,1,matter,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,0,comitting,t-flapping
bw5,ae,ae,british english,12,4.5,6,before,1,beautiful,t-flapping
bw6,be,ae,british english,1,6,7,before,1,attitude,t-flapping
bw6,be,ae,british english,1,6,7,before,0,unbeatable,t-flapping
bw6,be,ae,british english,1,6,7,before,1,parties,t-flapping
bw6,be,ae,british english,1,6,7,before,1,better,t-flapping
bw6,be,ae,british english,1,6,7,before,1,water,t-flapping
bw6,be,ae,british english,1,6,7,before,1,butter,t-flapping
bw6,be,ae,british english,1,6,7,before,0,hatter,t-flapping
bw6,be,ae,british english,1,6,7,before,0,writers,t-flapping
bw6,be,ae,british english,1,6,7,before,1,letters,t-flapping
bw6,be,ae,british english,1,6,7,before,1,dating,t-flapping
bw6,be,ae,british english,1,6,7,before,1,saturday,t-flapping
bw6,be,ae,british english,1,6,7,before,0,caterpillar,t-flapping
bw6,be,ae,british english,1,6,7,before,1,waited,t-flapping
bw6,be,ae,british english,1,6,7,before,1,matter,t-flapping
bw6,be,ae,british english,1,6,7,before,1,beautiful,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,unbeatable,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,mosquitoes,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,parties,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,better,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,water,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,butter,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,writers,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,dating,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,saturday,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,caterpillar,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,waited,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,matter,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,comitting,t-flapping
am1,ae,ae,american english,11,2.5,7,after,1,beautiful,t-flapping
am2,ae,ae,american english,11,3.5,4,after,0,attitude,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,unbeatable,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,mosquitoes,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,better,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,water,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,butter,t-flapping
am2,ae,ae,american english,11,3.5,4,after,0,hatter,t-flapping
am2,ae,ae,american english,11,3.5,4,after,0,letters,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,dating,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,saturday,t-flapping
am2,ae,ae,american english,11,3.5,4,after,0,caterpillar,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,matter,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,comitting,t-flapping
am2,ae,ae,american english,11,3.5,4,after,1,beautiful,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,0,attitude,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,1,mosquitoes,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,1,parties,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,1,better,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,0,water,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,0,butter,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,1,hatter,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,1,dating,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,0,saturday,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,0,caterpillar,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,1,matter,t-flapping
am3,ae,ae,american english,9.5,2.5,7,after,1,comitting,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,0,attitude,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,0,unbeatable,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,1,mosquitoes,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,1,better,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,1,water,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,1,hatter,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,0,writers,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,0,letters,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,0,dating,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,0,saturday,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,0,caterpillar,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,0,waited,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,1,matter,t-flapping
aw1,ae,ae,american english,10,3.5,7,after,1,beautiful,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,attitude,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,unbeatable,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,mosquitoes,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,parties,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,better,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,water,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,butter,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,hatter,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,writers,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,letters,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,dating,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,saturday,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,caterpillar,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,waited,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,matter,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,0,comitting,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,after,1,beautiful,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,attitude,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,unbeatable,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,mosquitoes,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,0,parties,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,better,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,0,water,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,hatter,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,writers,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,letters,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,dating,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,saturday,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,caterpillar,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,waited,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,matter,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,comitting,t-flapping
aw3,ae,ae,american english,14.5,4,8,after,1,beautiful,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,attitude,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,0,unbeatable,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,0,mosquitoes,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,parties,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,better,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,butter,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,0,hatter,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,writers,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,letters,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,dating,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,saturday,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,0,caterpillar,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,waited,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,matter,t-flapping
aw4,ae,ae,american english,10,5,10.5,after,1,comitting,t-flapping
aw5,be,ae,american english,2.5,4,7,after,1,attitude,t-flapping
aw5,be,ae,american english,2.5,4,7,after,0,unbeatable,t-flapping
aw5,be,ae,american english,2.5,4,7,after,1,mosquitoes,t-flapping
aw5,be,ae,american english,2.5,4,7,after,1,parties,t-flapping
aw5,be,ae,american english,2.5,4,7,after,0,water,t-flapping
aw5,be,ae,american english,2.5,4,7,after,1,hatter,t-flapping
aw5,be,ae,american english,2.5,4,7,after,1,writers,t-flapping
aw5,be,ae,american english,2.5,4,7,after,0,letters,t-flapping
aw5,be,ae,american english,2.5,4,7,after,0,dating,t-flapping
aw5,be,ae,american english,2.5,4,7,after,0,saturday,t-flapping
aw5,be,ae,american english,2.5,4,7,after,0,matter,t-flapping
aw5,be,ae,american english,2.5,4,7,after,1,comitting,t-flapping
aw5,be,ae,american english,2.5,4,7,after,1,beautiful,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,attitude,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,unbeatable,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,parties,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,better,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,water,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,butter,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,letters,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,dating,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,saturday,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,caterpillar,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,waited,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,matter,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,comitting,t-flapping
aw6,ae,ae,american english,8.5,4,9,after,1,beautiful,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,attitude,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,0,unbeatable,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,0,mosquitoes,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,parties,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,better,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,water,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,butter,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,hatter,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,writers,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,letters,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,0,dating,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,saturday,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,0,caterpillar,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,0,waited,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,0,comitting,t-flapping
bm1,ae,ae,british english,14.5,4,6,after,1,beautiful,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,attitude,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,unbeatable,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,mosquitoes,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,parties,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,better,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,water,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,butter,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,writers,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,letters,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,dating,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,saturday,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,caterpillar,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,waited,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,matter,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,comitting,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,after,1,beautiful,t-flapping
bm3,ae,ae,british english,11,4,5,after,1,attitude,t-flapping
bm3,ae,ae,british english,11,4,5,after,1,unbeatable,t-flapping
bm3,ae,ae,british english,11,4,5,after,1,mosquitoes,t-flapping
bm3,ae,ae,british english,11,4,5,after,1,parties,t-flapping
bm3,ae,ae,british english,11,4,5,after,1,better,t-flapping
bm3,ae,ae,british english,11,4,5,after,0,water,t-flapping
bm3,ae,ae,british english,11,4,5,after,1,writers,t-flapping
bm3,ae,ae,british english,11,4,5,after,1,letters,t-flapping
bm3,ae,ae,british english,11,4,5,after,0,dating,t-flapping
bm3,ae,ae,british english,11,4,5,after,0,caterpillar,t-flapping
bm3,ae,ae,british english,11,4,5,after,1,matter,t-flapping
bm3,ae,ae,british english,11,4,5,after,1,beautiful,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,attitude,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,unbeatable,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,0,mosquitoes,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,parties,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,better,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,water,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,butter,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,hatter,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,writers,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,0,letters,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,dating,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,saturday,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,caterpillar,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,waited,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,matter,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,comitting,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,after,1,beautiful,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,attitude,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,unbeatable,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,mosquitoes,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,parties,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,better,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,water,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,butter,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,hatter,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,writers,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,letters,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,dating,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,saturday,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,caterpillar,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,matter,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,comitting,t-flapping
bw2,ae,ae,british english,14,7.5,10,after,1,beautiful,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,attitude,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,mosquitoes,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,parties,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,better,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,water,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,butter,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,hatter,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,writers,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,0,letters,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,dating,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,saturday,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,0,caterpillar,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,0,waited,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,matter,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,comitting,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,after,1,beautiful,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,attitude,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,unbeatable,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,mosquitoes,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,parties,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,better,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,water,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,butter,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,hatter,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,writers,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,letters,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,dating,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,saturday,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,caterpillar,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,waited,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,matter,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,comitting,t-flapping
bw4,mixed,ae,british english,15,6,7.5,after,0,beautiful,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,0,mosquitoes,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,1,parties,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,0,better,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,1,water,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,0,hatter,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,0,writers,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,1,saturday,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,0,waited,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,0,matter,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,0,comitting,t-flapping
bw5,ae,ae,british english,12,4.5,6,after,1,beautiful,t-flapping
bw6,be,ae,british english,1,6,7,after,1,attitude,t-flapping
bw6,be,ae,british english,1,6,7,after,0,unbeatable,t-flapping
bw6,be,ae,british english,1,6,7,after,1,parties,t-flapping
bw6,be,ae,british english,1,6,7,after,1,better,t-flapping
bw6,be,ae,british english,1,6,7,after,1,water,t-flapping
bw6,be,ae,british english,1,6,7,after,1,butter,t-flapping
bw6,be,ae,british english,1,6,7,after,0,hatter,t-flapping
bw6,be,ae,british english,1,6,7,after,1,writers,t-flapping
bw6,be,ae,british english,1,6,7,after,0,letters,t-flapping
bw6,be,ae,british english,1,6,7,after,1,dating,t-flapping
bw6,be,ae,british english,1,6,7,after,0,saturday,t-flapping
bw6,be,ae,british english,1,6,7,after,0,caterpillar,t-flapping
bw6,be,ae,british english,1,6,7,after,1,waited,t-flapping
bw6,be,ae,british english,1,6,7,after,1,matter,t-flapping
bw6,be,ae,british english,1,6,7,after,1,beautiful,t-flapping
